date,city,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,day_of_year,month,season_sin,season_cos,temp_lag_1,humidity_lag_1,temp_lag_2,humidity_lag_2,temp_lag_3,humidity_lag_3,temp_roll_mean_7,humidity_roll_mean_7,wind_roll_mean_7,target_next_day_temp
2024-01-16,Greater Noida,13.1,56.0,7.7,0.0,16,1,0.2717767384711357,0.9623603298276545,12.1,52.1,12.6,60.1,9.5,67.4,10.885714285714286,61.54285714285714,7.728571428571429,10.7
2024-01-17,Greater Noida,10.7,68.6,9.7,0.0,17,1,0.2882906407095177,0.9575429528116719,13.1,56.0,12.1,52.1,12.6,60.1,11.157142857142857,62.714285714285715,8.085714285714285,9.6
2024-01-18,Greater Noida,9.6,64.19999999999999,9.2,0.0,18,1,0.3047192331091634,0.9524422234305676,10.7,68.6,13.1,56.0,12.1,52.1,10.9,62.34285714285714,8.214285714285714,11.0
2024-01-19,Greater Noida,11.0,59.8,8.0,0.0,19,1,0.321057654185271,0.9470596510722283,9.6,64.19999999999999,10.7,68.6,13.1,56.0,11.228571428571428,61.17142857142857,8.557142857142855,11.6
2024-01-20,Greater Noida,11.6,69.3,6.0,0.0,20,1,0.3373010691361842,0.9413968285264122,11.0,59.8,9.6,64.19999999999999,10.7,68.6,11.528571428571427,61.44285714285714,8.514285714285714,11.7
2024-01-21,Greater Noida,11.7,67.7,9.1,0.0,21,1,0.3534446712740877,0.9354554315134164,11.6,69.3,11.0,59.8,9.6,64.19999999999999,11.4,62.528571428571425,8.742857142857142,13.4
2024-01-22,Greater Noida,13.4,62.7,5.3,14.4,22,1,0.3694836834473831,0.9292372181882051,11.7,67.7,11.6,69.3,11.0,59.8,11.585714285714287,64.04285714285714,7.857142857142857,8.4
2024-01-23,Greater Noida,8.4,61.3,10.0,0.0,23,1,0.38541335945432564,0.9227440286201427,13.4,62.7,11.7,67.7,11.6,69.3,10.914285714285713,64.8,8.185714285714285,12.5
2024-01-24,Greater Noida,12.5,61.9,8.0,0.0,24,1,0.4012289854475009,0.9159777842484877,8.4,61.3,13.4,62.7,11.7,67.7,11.171428571428569,63.84285714285714,7.942857142857142,10.8
2024-01-25,Greater Noida,10.8,63.2,3.8,0.0,25,1,0.4169258813287287,0.908940487313808,12.5,61.9,8.4,61.3,13.4,62.7,11.342857142857143,63.699999999999996,7.171428571428571,13.0
2024-01-26,Greater Noida,13.0,68.6,7.3,0.0,26,1,0.4324994021339788,0.901634220265486,10.8,63.2,12.5,61.9,8.4,61.3,11.62857142857143,64.95714285714286,7.071428571428571,12.5
2024-01-27,Greater Noida,12.5,63.8,8.8,0.0,27,1,0.44794493940789115,0.8940611451454876,13.0,68.6,10.8,63.2,12.5,61.9,11.757142857142858,64.17142857142856,7.471428571428572,11.6
2024-01-28,Greater Noida,11.6,64.9,7.5,0.0,28,1,0.4632579225674917,0.88622350294858,12.5,63.8,13.0,68.6,10.8,63.2,11.742857142857144,63.771428571428565,7.242857142857143,12.5
2024-01-29,Greater Noida,12.5,66.6,9.0,0.0,29,1,0.4784338202547012,0.8781236129591848,11.6,64.9,12.5,63.8,13.0,68.6,11.614285714285714,64.32857142857144,7.771428571428571,12.7
2024-01-30,Greater Noida,12.7,57.1,6.7,0.0,30,1,0.49346814167723735,0.8697638720650646,12.5,66.6,11.6,64.9,12.5,63.8,12.22857142857143,63.72857142857142,7.3,12.8
2024-01-31,Greater Noida,12.8,64.7,6.1,0.0,31,1,0.5083564379375122,0.8611467540480452,12.7,57.1,12.5,66.6,11.6,64.9,12.271428571428572,64.12857142857142,7.028571428571428,15.8
2024-02-01,Greater Noida,15.8,60.4,8.0,21.1,32,2,0.5230943033491326,0.8522748088519838,12.8,64.7,12.7,57.1,12.5,66.6,12.985714285714284,63.728571428571435,7.628571428571428,4.9
2024-02-02,Greater Noida,4.9,51.4,8.2,0.0,33,2,0.5376773767406141,0.8431506618282,15.8,60.4,12.8,64.7,12.7,57.1,11.828571428571431,61.271428571428565,7.757142857142857,13.4
2024-02-03,Greater Noida,13.4,52.9,7.7,0.0,34,2,0.5521013427459208,0.8337770129585915,4.9,51.4,15.8,60.4,12.8,64.7,11.957142857142857,59.714285714285715,7.6,10.9
2024-02-04,Greater Noida,10.9,57.2,10.1,0.0,35,2,0.5663619330814524,0.8241566360566663,13.4,52.9,4.9,51.4,15.8,60.4,11.857142857142858,58.614285714285714,7.971428571428571,12.8
2024-02-05,Greater Noida,12.8,63.3,7.0,0.0,36,2,0.580454927809098,0.8142923779467267,10.9,57.2,13.4,52.9,4.9,51.4,11.9,58.142857142857146,7.685714285714285,13.9
2024-02-06,Greater Noida,13.9,61.5,8.8,0.0,37,2,0.5943761565849831,0.804187157621448,12.8,63.3,10.9,57.2,13.4,52.9,12.071428571428571,58.77142857142858,7.985714285714287,13.5
2024-02-07,Greater Noida,13.5,61.7,8.5,0.0,38,2,0.6081214998935418,0.7938439653781019,13.9,61.5,12.8,63.3,10.9,57.2,12.171428571428573,58.34285714285715,8.328571428571427,16.6
2024-02-08,Greater Noida,16.6,68.6,6.1,29.0,39,2,0.6216868902665479,0.7832658619336791,13.5,61.7,13.9,61.5,12.8,63.3,12.285714285714286,59.51428571428572,8.057142857142857,6.1
2024-02-09,Greater Noida,6.1,55.6,6.5,0.0,40,2,0.6350683134867438,0.7724559775191742,16.6,68.6,13.5,61.7,13.9,61.5,12.457142857142857,60.114285714285714,7.814285714285715,16.9
2024-02-10,Greater Noida,16.9,60.5,8.6,0.0,41,2,0.6482618097757122,0.7614175109532997,6.1,55.6,16.6,68.6,13.5,61.7,12.957142857142859,61.199999999999996,7.942857142857143,15.3
2024-02-11,Greater Noida,15.3,61.7,11.6,0.0,42,2,0.6612634749656386,0.7501537286959042,16.9,60.5,6.1,55.6,16.6,68.6,13.585714285714287,61.84285714285714,8.157142857142857,15.5
2024-02-12,Greater Noida,15.5,57.4,9.5,0.0,43,2,0.6740694616546161,0.7386679638813748,15.3,61.7,16.9,60.5,6.1,55.6,13.971428571428573,61.0,8.514285714285714,15.5
2024-02-13,Greater Noida,15.5,60.3,6.1,0.0,44,2,0.6866759803451553,0.726963615332308,15.5,57.4,15.3,61.7,16.9,60.5,14.200000000000001,60.82857142857142,8.128571428571428,15.9
2024-02-14,Greater Noida,15.9,53.7,4.1,0.0,45,2,0.6990793005655562,0.7150441465537444,15.5,60.3,15.5,57.4,15.3,61.7,14.542857142857143,59.68571428571429,7.499999999999999,18.5
2024-02-15,Greater Noida,18.5,65.6,9.9,10.8,46,2,0.7112757519738152,0.7029130847082615,15.9,53.7,15.5,60.3,15.5,57.4,14.814285714285713,59.25714285714286,8.042857142857143,10.1
2024-02-16,Greater Noida,10.1,57.1,8.7,0.0,47,2,0.7232617254437388,0.6905740195722294,18.5,65.6,15.9,53.7,15.5,60.3,15.385714285714286,59.471428571428575,8.357142857142858,13.7
2024-02-17,Greater Noida,13.7,67.8,10.6,0.0,48,2,0.7350336741329412,0.6780306024735382,10.1,57.1,18.5,65.6,15.9,53.7,14.92857142857143,60.51428571428572,8.642857142857142,16.0
2024-02-18,Greater Noida,16.0,59.4,7.6,0.0,49,2,0.746588114532413,0.6652865452111116,13.7,67.8,10.1,57.1,18.5,65.6,15.028571428571428,60.18571428571429,8.071428571428571,17.0
2024-02-19,Greater Noida,17.0,63.6,9.5,0.0,50,2,0.7579216274973472,0.6523456189565257,16.0,59.4,13.7,67.8,10.1,57.1,15.242857142857142,61.07142857142857,8.071428571428571,18.2
2024-02-20,Greater Noida,18.2,59.1,10.3,0.0,51,2,0.7690308592589181,0.6392116531380588,17.0,63.6,16.0,59.4,13.7,67.8,15.628571428571428,60.9,8.671428571428573,18.1
2024-02-21,Greater Noida,18.1,59.0,8.4,0.0,52,2,0.7799125224167177,0.6258885343075018,18.2,59.1,17.0,63.6,16.0,59.4,15.942857142857145,61.65714285714285,9.285714285714286,17.1
2024-02-22,Greater Noida,17.1,56.7,8.5,0.0,53,2,0.7905633969115482,0.612380204990065,18.1,59.0,18.2,59.1,17.0,63.6,15.742857142857142,60.385714285714286,9.085714285714285,19.3
2024-02-23,Greater Noida,19.3,59.4,9.2,0.0,54,2,0.8009803309782905,0.5986906625177214,17.1,56.7,18.1,59.0,18.2,59.1,17.057142857142857,60.714285714285715,9.157142857142857,19.6
2024-02-24,Greater Noida,19.6,60.0,10.1,0.0,55,2,0.8111602420785621,0.5848239578463322,19.3,59.4,17.1,56.7,18.1,59.0,17.9,59.60000000000001,9.085714285714285,18.6
2024-02-25,Greater Noida,18.6,55.5,9.3,14.4,56,2,0.8211001178128892,0.5707841943569036,19.6,60.0,19.3,59.4,17.1,56.7,18.271428571428572,59.042857142857144,9.328571428571431,16.9
2024-02-26,Greater Noida,16.9,58.0,10.8,0.0,57,2,0.8307970168121247,0.5565755266413303,18.6,55.5,19.6,60.0,19.3,59.4,18.257142857142856,58.24285714285715,9.514285714285716,19.2
2024-02-27,Greater Noida,19.2,55.9,8.7,0.0,58,2,0.8402480696078469,0.5422021592729844,16.9,58.0,18.6,55.5,19.6,60.0,18.400000000000002,57.785714285714285,9.285714285714286,18.3
2024-02-28,Greater Noida,18.3,67.4,7.4,0.0,59,2,0.8494504794814806,0.527668345562516,19.2,55.9,16.9,58.0,18.6,55.5,18.428571428571427,58.98571428571428,9.142857142857142,20.3
2024-02-29,Greater Noida,20.3,57.7,12.4,0.0,60,2,0.8584015232918917,0.512978386299228,18.3,67.4,19.2,55.9,16.9,58.0,18.88571428571429,59.12857142857143,9.700000000000001,19.7
2024-03-01,Greater Noida,19.7,64.1,8.6,0.0,61,3,0.8670985522812081,0.4981366284784055,20.3,57.7,18.3,67.4,19.2,55.9,18.942857142857143,59.8,9.614285714285714,19.8
2024-03-02,Greater Noida,19.8,57.0,8.7,0.0,62,3,0.8755389928586302,0.4831474640149687,19.7,64.1,20.3,57.7,18.3,67.4,18.97142857142857,59.37142857142857,9.414285714285715,22.1
2024-03-03,Greater Noida,22.1,58.6,9.5,0.0,63,3,0.8837203473619977,0.4680153284438345,19.8,57.0,19.7,64.1,20.3,57.7,19.47142857142857,59.81428571428571,9.442857142857141,16.9
2024-03-04,Greater Noida,16.9,52.2,9.8,0.0,64,3,0.8916401947968874,0.45274469960737107,22.1,58.6,19.8,57.0,19.7,64.1,19.47142857142857,58.98571428571428,9.3,18.6
2024-03-05,Greater Noida,18.6,55.5,9.1,0.0,65,3,0.8992961915530253,0.4373400963303323,16.9,52.2,22.1,58.6,19.8,57.0,19.385714285714283,58.92857142857143,9.357142857142858,19.1
2024-03-06,Greater Noida,19.1,58.0,9.7,0.0,66,3,0.9066860720977985,0.4218060770826634,18.6,55.5,16.9,52.2,22.1,58.6,19.5,57.58571428571429,9.685714285714285,20.05
2024-03-07,Greater Noida,20.05,57.85,9.7,0.0,67,3,0.9138076496466615,0.40614723863057883,19.1,58.0,18.6,55.5,16.9,52.2,19.464285714285715,57.607142857142854,9.299999999999999,21.0
2024-03-08,Greater Noida,21.0,57.7,10.1,0.0,68,3,0.9206588168102428,0.3903682146763026,20.05,57.85,19.1,58.0,18.6,55.5,19.650000000000002,56.69285714285714,9.514285714285714,19.5
2024-03-09,Greater Noida,19.5,62.2,6.3,0.0,69,3,0.9272375462179537,0.374473674486883,21.0,57.7,20.05,57.85,19.1,58.0,19.607142857142858,57.43571428571429,9.171428571428573,20.4
2024-03-10,Greater Noida,20.4,59.1,12.7,0.0,70,3,0.9335418911179212,0.35846832151248087,19.5,62.2,21.0,57.7,20.05,57.85,19.364285714285717,57.50714285714286,9.628571428571428,20.9
2024-03-11,Greater Noida,20.9,62.9,9.7,0.0,71,3,0.9395699859530622,0.342356891994542,20.4,59.1,19.5,62.2,21.0,57.7,19.935714285714287,59.035714285714285,9.614285714285714,25.8
2024-03-12,Greater Noida,25.8,56.0,10.9,0.0,72,3,0.945320046913132,0.3261441535642696,20.9,62.9,20.4,59.1,19.5,62.2,20.964285714285715,59.107142857142854,9.87142857142857,25.1
2024-03-13,Greater Noida,25.1,65.7,8.0,0.0,73,3,0.9507903724625832,0.3098349038318025,25.8,56.0,20.9,62.9,20.4,59.1,21.821428571428573,60.20714285714286,9.628571428571428,22.3
2024-03-14,Greater Noida,22.3,54.0,9.4,0.0,74,3,0.9559793438440766,0.2934339689665273,25.1,65.7,25.8,56.0,20.9,62.9,22.142857142857142,59.65714285714286,9.585714285714285,22.6
2024-03-15,Greater Noida,22.6,52.7,9.1,0.0,75,3,0.9608854255574977,0.27694620226893646,22.3,54.0,25.1,65.7,25.8,56.0,22.37142857142857,58.94285714285714,9.442857142857141,21.7
2024-03-16,Greater Noida,21.7,50.8,12.3,0.0,76,3,0.9655071658143364,0.2603764827344581,22.6,52.7,22.3,54.0,25.1,65.7,22.685714285714283,57.314285714285724,10.299999999999999,20.9
2024-03-17,Greater Noida,20.9,64.8,9.3,0.0,77,3,0.969843196967294,0.24372971360968387,21.7,50.8,22.6,52.7,22.3,54.0,22.757142857142856,58.128571428571426,9.814285714285715,23.7
2024-03-18,Greater Noida,23.7,58.6,11.3,0.0,78,3,0.9738922359149924,0.22701082094141847,20.9,64.8,21.7,50.8,22.6,52.7,23.157142857142862,57.51428571428572,10.042857142857143,22.7
2024-03-19,Greater Noida,22.7,53.9,9.3,0.0,79,3,0.9776530844816641,0.2102247521189836,23.7,58.6,20.9,64.8,21.7,50.8,22.714285714285715,57.214285714285715,9.814285714285715,24.3
2024-03-20,Greater Noida,24.3,60.1,9.6,0.0,80,3,0.981124629771712,0.19337647441020586,22.7,53.9,23.7,58.6,20.9,64.8,22.599999999999998,56.41428571428571,10.042857142857144,22.4
2024-03-21,Greater Noida,22.4,57.7,9.9,0.0,81,3,0.984305844499033,0.17647097349152166,24.3,60.1,22.7,53.9,23.7,58.6,22.61428571428571,56.942857142857136,10.114285714285714,23.8
2024-03-22,Greater Noida,23.8,62.6,12.3,0.0,82,3,0.9871957872910085,0.15951325197263655,22.4,57.7,24.3,60.1,22.7,53.9,22.785714285714285,58.357142857142854,10.571428571428571,25.4
2024-03-23,Greater Noida,25.4,48.4,7.5,0.0,83,3,0.9897936029670716,0.14250832791617088,23.8,62.6,22.4,57.7,24.3,60.1,23.314285714285717,58.01428571428572,9.885714285714286,25.9
2024-03-24,Greater Noida,25.9,53.4,8.4,0.0,84,3,0.992098522791769,0.12546123335273648,25.4,48.4,23.8,62.6,22.4,57.7,24.02857142857143,56.38571428571429,9.757142857142858,26.3
2024-03-25,Greater Noida,26.3,52.5,7.5,0.0,85,3,0.9941098647022418,0.10837701279187609,25.9,53.4,25.4,48.4,23.8,62.6,24.400000000000002,55.51428571428572,9.214285714285714,24.1
2024-03-26,Greater Noida,24.1,46.3,8.8,0.0,86,3,0.9958270335100595,0.09126072172931188,26.3,52.5,25.9,53.4,25.4,48.4,24.599999999999998,54.42857142857143,9.142857142857142,27.4
2024-03-27,Greater Noida,27.4,58.3,9.3,0.0,87,3,0.9972495210773451,0.07411742515094437,24.1,46.3,26.3,52.5,25.9,53.4,25.04285714285714,54.17142857142857,9.1,25.3
2024-03-28,Greater Noida,25.3,52.8,8.1,0.0,88,3,0.998376906467142,0.056952196034039754,27.4,58.3,24.1,46.3,26.3,52.5,25.45714285714286,53.471428571428575,8.842857142857143,27.6
2024-03-29,Greater Noida,27.6,56.7,9.4,0.0,89,3,0.9992088560679753,0.03977011384605572,25.3,52.8,27.4,58.3,24.1,46.3,26.0,52.628571428571426,8.428571428571429,26.9
2024-03-30,Greater Noida,26.9,63.0,7.6,0.0,90,3,0.9997451236925734,0.022576263041545485,27.6,56.7,25.3,52.8,27.4,58.3,26.214285714285715,54.714285714285715,8.442857142857143,25.3
2024-03-31,Greater Noida,25.3,52.1,9.1,0.0,91,3,0.9999855506507186,0.005375731557583884,26.9,63.0,27.6,56.7,25.3,52.8,26.12857142857143,54.52857142857143,8.542857142857143,27.0
2024-04-01,Greater Noida,27.0,51.6,12.4,0.0,92,4,0.9999300657962057,-0.011826390691832589,25.3,52.1,26.9,63.0,27.6,56.7,26.228571428571428,54.4,9.242857142857144,28.2
2024-04-02,Greater Noida,28.2,53.7,11.3,0.0,93,4,0.9995786855478958,-0.029025013321975237,27.0,51.6,25.3,52.1,26.9,63.0,26.814285714285717,55.45714285714286,9.6,28.8
2024-04-03,Greater Noida,28.8,57.0,11.0,0.0,94,4,0.9989315138848577,-0.046215046983708354,28.2,53.7,27.0,51.6,25.3,52.1,27.014285714285712,55.271428571428565,9.842857142857143,28.0
2024-04-04,Greater Noida,28.0,50.7,9.2,0.0,95,4,0.9979887423155984,-0.06339140486951038,28.8,57.0,28.2,53.7,27.0,51.6,27.4,54.971428571428575,10.0,30.6
2024-04-05,Greater Noida,30.6,50.3,8.4,0.0,96,4,0.9967506498213929,-0.08054900421874167,28.0,50.7,28.8,57.0,28.2,53.7,27.82857142857143,54.05714285714286,9.857142857142858,30.1
2024-04-06,Greater Noida,30.1,56.9,9.0,0.0,97,4,0.9952176027737294,-0.09768276782171598,30.6,50.3,28.0,50.7,28.8,57.0,28.285714285714285,53.18571428571429,10.057142857142859,28.6
2024-04-07,Greater Noida,28.6,54.1,10.7,0.0,98,4,0.9933900548258936,-0.11478762552212701,30.1,56.9,30.6,50.3,28.0,50.7,28.75714285714286,53.47142857142857,10.285714285714286,30.3
2024-04-08,Greater Noida,30.3,44.2,12.1,0.0,99,4,0.9912685467787256,-0.13185851571739118,28.6,54.1,30.1,56.9,30.6,50.3,29.22857142857143,52.41428571428572,10.242857142857144,32.2
2024-04-09,Greater Noida,32.2,47.4,12.2,0.0,100,4,0.9888537064205885,-0.1488903868564548,30.3,44.2,28.6,54.1,30.1,56.9,29.8,51.51428571428572,10.37142857142857,32.4
2024-04-10,Greater Noida,32.4,58.2,11.8,0.0,101,4,0.986146248341595,-0.16587819893463143,32.2,47.4,30.3,44.2,28.6,54.1,30.314285714285717,51.68571428571429,10.485714285714286,28.2
2024-04-11,Greater Noida,28.2,53.7,9.7,0.0,102,4,0.9831469737221499,-0.1828169249850199,32.4,58.2,32.2,47.4,30.3,44.2,30.342857142857145,52.114285714285714,10.557142857142855,28.9
2024-04-12,Greater Noida,28.9,48.9,10.9,0.0,103,4,0.9798567700958665,-0.1997015525660636,28.2,53.7,32.4,58.2,32.2,47.4,30.1,51.91428571428571,10.914285714285715,32.5
2024-04-13,Greater Noida,32.5,51.2,10.4,0.0,104,4,0.9762766110869321,-0.21652708524481437,28.9,48.9,28.2,53.7,32.4,58.2,30.442857142857143,51.1,11.114285714285716,29.2
2024-04-14,Greater Noida,29.2,51.8,10.6,0.0,105,4,0.9724075561219968,-0.23328854407545518,32.5,51.2,28.9,48.9,28.2,53.7,30.52857142857143,50.77142857142858,11.1,29.0
2024-04-15,Greater Noida,29.0,54.6,14.0,0.0,106,4,0.9682507501166718,-0.2499809690726521,29.2,51.8,32.5,51.2,28.9,48.9,30.342857142857138,52.25714285714286,11.37142857142857,30.4
2024-04-16,Greater Noida,30.4,46.1,8.3,0.0,107,4,0.9638074231367307,-0.26659942067929354,29.0,54.6,29.2,51.8,32.5,51.2,30.085714285714285,52.07142857142857,10.814285714285715,31.9
2024-04-17,Greater Noida,31.9,48.1,10.6,0.0,108,4,0.9590788900341131,-0.28313898122818354,30.4,46.1,29.0,54.6,29.2,51.8,30.014285714285712,50.62857142857143,10.642857142857142,31.4
2024-04-18,Greater Noida,31.4,52.5,12.8,0.0,109,4,0.9540665500578387,-0.2995947563972602,31.9,48.1,30.4,46.1,29.0,54.6,30.47142857142857,50.457142857142856,11.085714285714285,30.9
2024-04-19,Greater Noida,30.9,50.9,8.7,0.0,110,4,0.9487718864399473,-0.31596187665790293,31.4,52.5,31.9,48.1,30.4,46.1,30.757142857142856,50.74285714285714,10.77142857142857,31.1
2024-04-20,Greater Noida,31.1,53.5,10.0,0.0,111,4,0.9431964659565866,-0.33223549871590435,30.9,50.9,31.4,52.5,31.9,48.1,30.557142857142857,51.07142857142857,10.714285714285714,31.2
2024-04-21,Greater Noida,31.2,46.2,10.2,0.0,112,4,0.9373419384643772,-0.3484108069446808,31.1,53.5,30.9,50.9,31.4,52.5,30.842857142857145,50.271428571428565,10.657142857142858,31.2
2024-04-22,Greater Noida,31.2,52.5,10.6,0.0,113,4,0.9312100364121947,-0.3644830148102912,31.2,46.2,31.1,53.5,30.9,50.9,31.157142857142855,49.97142857142857,10.171428571428573,35.9
2024-04-23,Greater Noida,35.9,55.4,8.6,0.0,114,4,0.9248025743285089,-0.38044736628785164,31.2,52.5,31.2,46.2,31.1,53.5,31.942857142857143,51.300000000000004,10.214285714285714,33.3
2024-04-24,Greater Noida,33.3,52.9,11.9,0.0,115,4,0.9181214482844365,-0.39629913726891813,35.9,55.4,31.2,52.5,31.2,46.2,32.142857142857146,51.98571428571428,10.4,34.3
2024-04-25,Greater Noida,34.3,51.5,12.0,0.0,116,4,0.9111686353326631,-0.41203363695942635,33.3,52.9,35.9,55.4,31.2,52.5,32.55714285714286,51.84285714285714,10.285714285714286,32.6
2024-04-26,Greater Noida,32.6,50.5,11.8,0.0,117,4,0.9039461929224011,-0.42764620926777464,34.3,51.5,33.3,52.9,35.9,55.4,32.8,51.785714285714285,10.728571428571428,33.3
2024-04-27,Greater Noida,33.3,47.5,9.7,0.0,118,4,0.8964562582905575,-0.44313223418263453,32.6,50.5,34.3,51.5,33.3,52.9,33.114285714285714,50.92857142857143,10.685714285714285,32.7
2024-04-28,Greater Noida,32.7,50.5,11.1,11.2,119,4,0.8887010478292915,-0.45848712914008766,33.3,47.5,32.6,50.5,34.3,51.5,33.32857142857143,51.54285714285714,10.814285714285715,27.2
2024-04-29,Greater Noida,27.2,55.8,9.7,0.0,120,4,0.8806828564301475,-0.47370635037968,32.7,50.5,33.3,47.5,32.6,50.5,32.75714285714286,52.01428571428571,10.685714285714285,32.2
2024-04-30,Greater Noida,32.2,50.3,10.5,0.0,121,4,0.8724040568049612,-0.48878539428899265,27.2,55.8,32.7,50.5,33.3,47.5,32.22857142857143,51.285714285714285,10.957142857142856,31.8
2024-05-01,Greater Noida,31.8,47.2,14.2,13.9,122,5,0.8638670987837349,-0.503719798736334,32.2,50.3,27.2,55.8,32.7,50.5,32.01428571428572,50.471428571428575,11.285714285714286,28.4
2024-05-02,Greater Noida,28.4,48.7,11.1,0.0,123,5,0.8550745085896932,-0.518505144391157,31.8,47.2,32.2,50.3,27.2,55.8,31.17142857142857,50.07142857142857,11.157142857142857,33.0
2024-05-03,Greater Noida,33.0,51.5,9.2,0.0,124,5,0.8460288880917339,-0.533137056031809,28.4,48.7,31.8,47.2,32.2,50.3,31.22857142857143,50.214285714285715,10.785714285714283,36.7
2024-05-04,Greater Noida,36.7,49.2,11.3,0.0,125,5,0.8367329140344921,-0.5476112038402312,33.0,51.5,28.4,48.7,31.8,47.2,31.714285714285715,50.45714285714286,11.014285714285714,35.0
2024-05-05,Greater Noida,35.0,52.7,9.0,0.0,126,5,0.8271893372462497,-0.5619233046832195,36.7,49.2,33.0,51.5,28.4,48.7,32.042857142857144,50.77142857142858,10.714285714285714,37.1
2024-05-06,Greater Noida,37.1,52.9,9.2,0.0,127,5,0.8174009818249189,-0.5760691233798758,35.0,52.7,36.7,49.2,33.0,51.5,33.457142857142856,50.357142857142854,10.642857142857142,36.0
2024-05-07,Greater Noida,36.0,54.4,9.4,0.0,128,5,0.8073707443023492,-0.5900444739548627,37.1,52.9,35.0,52.7,36.7,49.2,34.0,50.94285714285714,10.485714285714284,36.7
2024-05-08,Greater Noida,36.7,56.5,10.3,0.0,129,5,0.7971015927871943,-0.6038452208771035,36.0,54.4,37.1,52.9,35.0,52.7,34.7,52.271428571428565,9.928571428571429,34.5
2024-05-09,Greater Noida,34.5,54.9,12.4,0.0,130,5,0.7865965660866021,-0.6174672802835514,36.7,56.5,36.0,54.4,37.1,52.9,35.57142857142858,53.15714285714286,10.114285714285714,36.7
2024-05-10,Greater Noida,36.7,47.2,11.8,8.8,131,5,0.7758587728069828,-0.6309066211876704,34.5,54.9,36.7,56.5,36.0,54.4,36.1,52.542857142857144,10.485714285714286,34.1
2024-05-11,Greater Noida,34.1,47.4,11.7,26.1,132,5,0.7648913904341226,-0.6441592666722685,36.7,47.2,34.5,54.9,36.7,56.5,35.728571428571435,52.285714285714285,10.542857142857143,27.0
2024-05-12,Greater Noida,27.0,50.8,9.3,0.0,133,5,0.753697664392914,-0.6572212950663319,34.1,47.4,36.7,47.2,34.5,54.9,34.58571428571429,52.01428571428571,10.585714285714285,37.2
2024-05-13,Greater Noida,37.2,49.4,10.1,0.0,134,5,0.742280907086982,-0.6700888411055113,27.0,50.8,34.1,47.4,36.7,47.2,34.6,51.51428571428572,10.714285714285714,37.4
2024-05-14,Greater Noida,37.4,46.7,11.3,0.0,135,5,0.7306444969184916,-0.6827580970759147,37.2,49.4,27.0,50.8,34.1,47.4,34.800000000000004,50.41428571428572,10.985714285714286,36.0
2024-05-15,Greater Noida,36.0,49.6,10.0,0.0,136,5,0.7187918772884232,-0.6952253139408722,37.4,46.7,37.2,49.4,27.0,50.8,34.7,49.42857142857143,10.942857142857141,35.3
2024-05-16,Greater Noida,35.3,49.6,10.5,0.0,137,5,0.7067265555776158,-0.7074868024503348,36.0,49.6,37.4,46.7,37.2,49.4,34.81428571428571,48.67142857142857,10.671428571428573,35.4
2024-05-17,Greater Noida,35.4,48.9,11.5,0.0,138,5,0.6944521021088763,-0.719538934232584,35.3,49.6,36.0,49.6,37.4,46.7,34.628571428571426,48.91428571428571,10.62857142857143,37.3
2024-05-18,Greater Noida,37.3,50.5,10.3,0.0,139,5,0.6819721490904629,-0.7313781428679254,35.4,48.9,35.3,49.6,36.0,49.6,35.08571428571429,49.357142857142854,10.428571428571429,37.7
2024-05-19,Greater Noida,37.7,56.6,11.2,0.0,140,5,0.6692903895412567,-0.7430009249440493,37.3,50.5,35.4,48.9,35.3,49.6,36.614285714285714,50.18571428571429,10.700000000000001,36.3
2024-05-20,Greater Noida,36.3,52.8,13.2,40.5,141,5,0.6564105761979381,-0.7544038410927472,37.7,56.6,37.3,50.5,35.4,48.9,36.48571428571428,50.67142857142857,11.142857142857142,29.1
